SatID,OpportunityStartTime,OpportunityEndTime,StripID,OffNadir,OrderValidityStart,OrderValidityEnd,AoiID,Priority,OpportunityStartOffset,OpportunityEndOffset,normalized_local_priority_due_date,normalized_local_priority_CC_based,normalized_local_priority_offNadir,normalized_GlobalPriority,normalized_Total_Priority,camera_memory_value_endofTW,delta_camera_memory_value_in_this_TW,flag,flag_gs_pass_conflict,conflicting_strip_oppr,concat_SatID_encodedStripId_TWindex,CloudCoverLimit,CloudCover,encoded_strip_id,base_time
FF02,2024-11-14 13:55:26,2024-11-14 13:55:43,Order 53 - Strip 2,2.0,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 36,4,91482.0,91499.0,752.2807943125091,11.52778169839954,50.04749762511874,1000.0,566,,,0.0,0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 3_Area 36_1.0']",FF02_Order 53 - Strip 2_Area 36_1.0,50.0,9.501810162303292,Order 53 - Strip 2_Area 36,2024-11-13 12:30:44
FF02,2024-11-14 13:55:26,2024-11-14 13:55:42,Order 53 - Strip 3,1.5,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 36,4,91482.0,91498.0,752.2807943125091,210.33828788310498,66.72888474101728,1000.0,591,132.0,112.0,1.0,0,"['FF02_Order 51 - Strip 0_Area 36_1.0', 'FF02_Order 51 - Strip 1_Area 36_1.0', 'FF02_Order 51 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 0_Area 36_1.0', 'FF02_Order 52 - Strip 1_Area 36_1.0', 'FF02_Order 52 - Strip 2_Area 36_1.0', 'FF02_Order 52 - Strip 3_Area 36_1.0', 'FF02_Order 52 - Strip 4_Area 36_1.0', 'FF02_Order 52 - Strip 5_Area 36_1.0', 'FF02_Order 53 - Strip 0_Area 36_1.0', 'FF02_Order 53 - Strip 1_Area 36_1.0', 'FF02_Order 53 - Strip 2_Area 36_1.0']",FF02_Order 53 - Strip 3_Area 36_1.0,50.0,0.5206608522976608,Order 53 - Strip 3_Area 36,2024-11-13 12:30:44
FF03,2024-11-14 19:01:16,2024-11-14 19:01:33,Order 0 - Strip 0,14.5,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109832.0,109849.0,908.0010839711589,5.10260332467812,6.903400666202303,750.0,484,,,0.0,0,"['FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 0_Area 0_1.0,50.0,21.466578693026996,Order 0 - Strip 0_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:01:15,2024-11-14 19:01:32,Order 0 - Strip 1,11.3,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109831.0,109848.0,908.0010839711589,12.901611202390233,8.85832868735675,750.0,485,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 1_Area 0_1.0,50.0,8.489998201730275,Order 0 - Strip 1_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:01:13,2024-11-14 19:01:31,Order 0 - Strip 2,8.0,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109829.0,109847.0,908.0010839711589,71.84937225290994,12.512343595705055,750.0,492,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 2_Area 0_1.0,50.0,1.5244219635777712,Order 0 - Strip 2_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:01:11,2024-11-14 19:01:30,Order 0 - Strip 3,4.7,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109827.0,109846.0,908.0010839711589,119.9640161164719,21.29741920384673,750.0,499,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 3_Area 0_1.0,50.0,0.9129733499492808,Order 0 - Strip 3_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:01:10,2024-11-14 19:01:27,Order 0 - Strip 4,1.3,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109826.0,109843.0,908.0010839711589,2.370633181854884,76.99407737866319,750.0,504,391.0,119.0,1.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 4_Area 0_1.0,50.0,46.20525429405022,Order 0 - Strip 4_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:01:09,2024-11-14 19:01:26,Order 0 - Strip 5,2.2,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109825.0,109842.0,908.0010839711589,24.07484042889377,45.497931912185805,750.0,497,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",FF03_Order 0 - Strip 5_Area 0_1.0,50.0,4.549709847851591,Order 0 - Strip 5_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:00:03,2024-11-14 19:00:20,Order 2 - Strip 0,18.4,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109759.0,109776.0,908.0010839711589,2.849853141148967,5.440187825066169,750.0,483,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",FF03_Order 2 - Strip 0_Area 0_1.0,50.0,38.435545853903605,Order 2 - Strip 0_Area 0,2024-11-13 12:30:44
FF03,2024-11-14 19:00:02,2024-11-14 19:00:20,Order 2 - Strip 1,15.3,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,109758.0,109776.0,908.0010839711589,2.5808123818189292,6.54244089907909,750.0,483,,,0.0,0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",FF03_Order 2 - Strip 1_Area 0_1.0,50.0,42.44232891908195,Order 2 - Strip 1_Area 0,2024-11-13 12:30:44
